site,gps_coordinates,date,start_time,end_time,depth,replicate_no,family,species,size,biomass
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,10:16,10:28,10,2,PAR,SORDID,03-Oct,3.70470881
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,10:16,10:28,10,2,PAR,SORDID,03-Oct,3.70470881
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,10:16,10:28,10,2,PAR,SORDID,11-20,91.0245026
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,10:16,10:28,10,2,PAR,SORDID,11-20,91.0245026
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,10:16,10:28,10,2,PAR,SORDID,11-20,91.0245026
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,10:16,10:28,10,2,PAR,3 COLOUR,11-20,99.9213819
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,10:16,10:28,10,2,PAR,3 COLOUR,11-20,99.9213819
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,10:16,10:28,10,2,PAR,LNOSE,11-20,58.1962817
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,10:16,10:28,10,2,TRIG,STR,NA,NA
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,10:16,10:28,10,2,TRIG,STR,NA,NA
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,10:16,10:28,10,2,TRIG,STR,NA,NA
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,10:16,10:28,10,2,TRIG,STR,NA,NA
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,10:16,10:28,10,2,TRIG,STR,NA,NA
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,10:16,10:28,10,2,TRIG,IND,NA,NA
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,10:16,10:28,10,2,TRIG,IND,NA,NA
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,10:16,10:28,10,2,TRIG,IND,NA,NA
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,10:16,10:28,10,2,TRIG,IND,NA,NA
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,10:16,10:28,10,2,TRIG,IND,NA,NA
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,10:16,10:28,10,2,TRIG,IND,NA,NA
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,10:16,10:28,10,2,TRIG,IND,NA,NA
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,10:16,10:28,10,2,TRIG,IND,NA,NA
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,10:16,10:28,10,2,TRIG,SUFB,NA,NA
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,10:04,10:15,10,1,RAB,STR,11-20,54.4164254
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,10:04,10:15,10,1,RAB,STR,11-20,54.4164254
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,10:04,10:15,10,1,RAB,STR,11-20,54.4164254
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,10:04,10:15,10,1,RAB,STR,11-20,54.4164254
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,10:04,10:15,10,1,RAB,STR,11-20,54.4164254
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,10:04,10:15,10,1,RAB,STR,11-20,54.4164254
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,10:04,10:15,10,1,PAR,STEEPHEAD,21-30,404.983292
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,10:04,10:15,10,1,PAR,STEEPHEAD,21-30,404.983292
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,10:04,10:15,10,1,PAR,STEEPHEAD,21-30,404.983292
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,10:04,10:15,10,1,PAR,STEEPHEAD,21-30,404.983292
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,10:04,10:15,10,1,PAR,STEEPHEAD,31-40,1163.59642
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,10:04,10:15,10,1,PAR,STEEPHEAD,31-40,1163.59642
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,10:04,10:15,10,1,PAR,SORDID,03-Oct,3.03620374
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,10:04,10:15,10,1,PAR,SORDID,03-Oct,3.03620374
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,10:04,10:15,10,1,PAR,SORDID,03-Oct,3.03620374
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,10:04,10:15,10,1,PAR,SORDID,03-Oct,3.03620374
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,10:04,10:15,10,1,PAR,SORDID,03-Oct,3.03620374
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,10:04,10:15,10,1,PAR,DUSKY,11-20,91.0245026
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,10:04,10:15,10,1,PAR,GFACE,03-Oct,82.7431496
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,10:04,10:15,10,1,TRIG,STR,NA,NA
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,10:04,10:15,10,1,TRIG,STR,NA,NA
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,10:04,10:15,10,1,TRIG,IND,NA,NA
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,10:04,10:15,10,1,TRIG,IND,NA,NA
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,10:04,10:15,10,1,TRIG,IND,NA,NA
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,10:04,10:15,10,1,TRIG,IND,NA,NA
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,10:04,10:15,10,1,TRIG,IND,NA,NA
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,10:04,10:15,10,1,TRIG,IND,NA,NA
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,10:04,10:15,10,1,TRIG,IND,NA,NA
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,10:04,10:15,10,1,TRIG,SUFB,NA,NA
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,10:04,10:15,10,1,T&J,MEL,11-20,82
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,08:33,08:42,15,1,RAB,STR,11-20,54.4164254
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,08:33,08:42,15,1,RAB,STR,11-20,54.4164254
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,08:33,08:42,15,1,RAB,STR,11-20,54.4164254
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,08:33,08:42,15,1,PAR,STEEPHEAD,03-Oct,3.03620374
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,08:33,08:42,15,1,PAR,STEEPHEAD,11-20,82.7431496
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,08:33,08:42,15,1,PAR,SORDID,03-Oct,3.036203739
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,08:33,08:42,15,1,PAR,SORDID,03-Oct,3.03620374
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,08:33,08:42,15,1,PAR,SORDID,03-Oct,3.036203741
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,08:33,08:42,15,1,PAR,SORDID,03-Oct,3.036203742
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,08:33,08:42,15,1,PAR,SORDID,03-Oct,3.036203743
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,08:33,08:42,15,1,PAR,SORDID,03-Oct,3.036203744
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,08:33,08:42,15,1,PAR,SORDID,03-Oct,3.036203745
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,08:33,08:42,15,1,PAR,SORDID,11-20,91.0245026
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,08:33,08:42,15,1,PAR,SORDID,11-20,91.0245026
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,08:33,08:42,15,1,PAR,SORDID,11-20,91.0245026
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,08:33,08:42,15,1,PAR,SORDID,11-20,91.0245026
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,08:33,08:42,15,1,PAR,SORDID,11-20,91.0245026
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,08:33,08:42,15,1,PAR,SORDID,11-20,91.0245026
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,08:33,08:42,15,1,PAR,SORDID,11-20,91.0245026
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,08:33,08:42,15,1,PAR,SORDID,11-20,91.0245026
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,08:33,08:42,15,1,PAR,3 COLOUR,03-Oct,4.02489453
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,08:33,08:42,15,1,PAR,3 COLOUR,11-20,99.9213819
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,08:33,08:42,15,1,PAR,3 COLOUR,11-20,99.9213819
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,08:33,08:42,15,1,PAR,3 COLOUR,11-20,99.9213819
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,08:33,08:42,15,1,PAR,3 COLOUR,11-20,99.9213819
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,08:33,08:42,15,1,PAR,3 COLOUR,11-20,99.9213819
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,08:33,08:42,15,1,PAR,BARTAIL,11-20,99.9213819
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,08:33,08:42,15,1,TRIG,IND,NA,NA
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,08:42,08:53,15,2,RAB,STR,11-20,54.4164254
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,08:42,08:53,15,2,PAR,STEEPHEAD,21-30,404.983292
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,08:42,08:53,15,2,PAR,STEEPHEAD,21-30,404.983292
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,08:42,08:53,15,2,PAR,STEEPHEAD,21-30,404.983292
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,08:42,08:53,15,2,PAR,STEEPHEAD,21-30,404.983292
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,08:42,08:53,15,2,PAR,STEEPHEAD,21-30,404.983292
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,08:42,08:53,15,2,PAR,STEEPHEAD,31-40,1163.59642
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,08:42,08:53,15,2,PAR,SORDID,03-Oct,3.03620374
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,08:42,08:53,15,2,PAR,3 COLOUR,03-Oct,4.024894534
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,08:42,08:53,15,2,PAR,3 COLOUR,03-Oct,4.02489453
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,08:42,08:53,15,2,PAR,3 COLOUR,03-Oct,4.024894526
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,08:42,08:53,15,2,PAR,3 COLOUR,03-Oct,4.024894522
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,08:42,08:53,15,2,PAR,3 COLOUR,03-Oct,4.024894518
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,08:42,08:53,15,2,PAR,3 COLOUR,03-Oct,4.024894514
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,08:42,08:53,15,2,PAR,3 COLOUR,03-Oct,4.02489451
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,08:42,08:53,15,2,PAR,3 COLOUR,03-Oct,4.024894506
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,08:42,08:53,15,2,TRIG,STR,NA,NA
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,08:42,08:53,15,2,TRIG,IND,NA,NA
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,08:42,08:53,15,2,TRIG,IND,NA,NA
maavah_corner,"1°54'34.1""N 73°14'28.1""E",6.06.22,08:42,08:53,15,2,TRIG,IND,NA,NA
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:03,09:10,15,1,SNAP,CHEK,11-20,81.76
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:03,09:10,15,1,GRO,MIN,11-20,55
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:03,09:10,15,1,GRO,SEX,11-20,997.99
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:03,09:10,15,1,GRO,ARG,11-20,59
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:03,09:10,15,1,GRO,ARG,11-20,59
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:03,09:10,15,1,GRO,ARG,11-20,59
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:03,09:10,15,1,GRO,ARG,11-20,59
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:03,09:10,15,1,GRO,ARG,11-20,59
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:03,09:10,15,1,GRO,ARG,11-20,59
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:03,09:10,15,1,BUT,KLE,NA,NA
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:03,09:10,15,1,BUT,KLE,NA,NA
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:03,09:10,15,1,BUT,KLE,NA,NA
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:03,09:10,15,1,BUT,KLE,NA,NA
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:03,09:10,15,1,BUT,MEY,NA,NA
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,EMP,MONO,11-20,89
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,EMP,MONO,11-20,89
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,RED,31-40,850
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,RED,31-40,850
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,FUL,21-30,396
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,FUL,21-30,396
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,FUL,21-30,396
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,FUL,21-30,396
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,FUL,21-30,396
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,FUL,21-30,396
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,FUL,21-30,396
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,FUL,21-30,396
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,FUL,21-30,396
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,FUL,21-30,396
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,FUL,21-30,396
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,FUL,21-30,396
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,CHEK,11-20,81.76
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,MID,21-30,339.45
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,MID,21-30,339.45
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,MID,21-30,339.45
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,MID,21-30,339.45
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,MID,21-30,339.45
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,MID,21-30,339.45
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,MID,21-30,339.45
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,MID,21-30,339.45
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,MID,21-30,339.45
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,MID,21-30,339.45
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,MID,21-30,339.45
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,MID,21-30,339.45
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,MID,21-30,339.45
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,MID,21-30,339.45
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,MID,21-30,339.45
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,MID,21-30,339.45
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,MID,21-30,339.45
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,MID,21-30,339.45
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,MID,21-30,339.45
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,MID,21-30,339.45
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,MID,21-30,339.45
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,MID,21-30,339.45
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,MID,21-30,339.45
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,MID,21-30,339.45
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,MID,21-30,339.45
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,MID,21-30,339.45
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,MID,21-30,339.45
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,MID,21-30,339.45
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,MID,21-30,339.45
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,MID,21-30,339.45
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,MID,21-30,339.45
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,MID,21-30,339.45
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,MID,21-30,339.45
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,MID,21-30,339.45
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,MID,21-30,339.45
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,MID,21-30,339.45
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,MID,21-30,339.45
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,MID,21-30,339.45
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,MID,21-30,339.45
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,MID,21-30,339.45
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,MID,21-30,339.45
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,MID,21-30,339.45
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,MID,21-30,339.45
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,MID,21-30,339.45
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,MID,21-30,339.45
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,MID,21-30,339.45
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,MID,21-30,339.45
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,MID,21-30,339.45
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,MID,21-30,339.45
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,MID,21-30,339.45
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,GIB,21-30,317
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,GIB,21-30,317
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,GIB,21-30,317
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,GIB,21-30,317
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,GIB,21-30,317
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,GIB,21-30,317
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,GIB,21-30,317
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,GIB,21-30,317
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,GIB,21-30,317
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,GIB,21-30,317
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,GIB,21-30,317
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,GIB,21-30,317
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,GIB,21-30,317
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,GIB,21-30,317
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,GIB,21-30,317
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,GIB,21-30,317
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,GIB,21-30,317
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,GIB,21-30,317
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,GIB,21-30,317
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,GIB,21-30,317
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,GIB,21-30,317
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,GIB,21-30,317
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,GIB,21-30,317
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,GIB,21-30,317
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,GIB,21-30,317
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,GIB,21-30,317
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,GIB,21-30,317
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,GIB,21-30,317
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,GIB,21-30,317
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,GIB,21-30,317
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,GIB,21-30,317
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,GIB,21-30,317
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,GIB,21-30,317
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,GIB,21-30,317
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,GIB,21-30,317
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,GIB,21-30,317
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,GIB,21-30,317
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,GIB,21-30,317
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,GIB,21-30,317
maavah_outside,"1°53'13.3""N 73°14'04.3""E",09.06.22,09:10,09:19,15,2,SNAP,GIB,21-30,317
