site,depth,replicate_no,family,species,size,biomass
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,SNAP,GIB,21-30,317
maavah_outside,15,2,GRO,ARG,Nov-20,59
maavah_outside,15,2,GRO,ARG,21-30,277
maavah_outside,15,2,GRO,ARG,21-30,277
maavah_outside,15,2,GRO,ARG,21-30,277
maavah_outside,15,2,GRO,ARG,21-30,277
maavah_outside,15,2,GRO,ARG,21-30,277
maavah_outside,15,2,GRO,ROG,21-30,296
maavah_outside,15,2,GRO,ROG,21-30,296
maavah_outside,15,2,BUT,KLE,NA,NA
maavah_outside,15,2,BUT,GUT,NA,NA
maavah_outside,15,2,BUT,COL,NA,NA
maavah_outside,15,2,BUT,COL,NA,NA
maavah_outside,15,2,BUT,MEY,NA,NA
maavah_outside,15,2,BUT,MEY,NA,NA
maavah_outside,15,2,BUT,LN,NA,NA
maavah_outside,15,2,BUT,LN,NA,NA
maavah_outside,15,2,BUT,PHA,NA,NA
maavah_outside,10,1,EMP,MONO,Nov-20,89
maavah_outside,10,1,EMP,MONO,21-30,379
maavah_outside,10,1,EMP,MONO,21-30,379
maavah_outside,10,1,EMP,MONO,21-30,379
maavah_outside,10,1,SNAP,RED,31-40,850
maavah_outside,10,1,SNAP,RED,31-40,850
maavah_outside,10,1,SNAP,RED,31-40,850
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,SNAP,GIB,21-30,317
maavah_outside,10,1,GRO,SEX,Nov-20,997.99
maavah_outside,10,1,GRO,ROG,21-30,296
maavah_outside,10,1,GRO,FAS,Nov-20,58.76
maavah_outside,10,1,GRO,FAS,21-30,253.94
maavah_outside,10,1,BUT,CIT,NA,NA
maavah_outside,10,1,BUT,CIT,NA,NA
maavah_outside,10,1,BUT,CIT,NA,NA
maavah_outside,10,1,BUT,CIT,NA,NA
maavah_outside,10,1,BUT,KLE,NA,NA
maavah_outside,10,1,BUT,KLE,NA,NA
maavah_outside,10,1,BUT,COL,NA,NA
maavah_outside,10,1,BUT,LUN,NA,NA
maavah_outside,10,1,BUT,LUN,NA,NA
maavah_outside,10,1,BUT,LN,NA,NA
maavah_outside,10,1,BUT,LN,NA,NA
maavah_outside,10,2,SNAP,RED,21-30,308
maavah_outside,10,2,SNAP,RED,21-30,308
maavah_outside,10,2,SNAP,FUL,21-30,396
maavah_outside,10,2,GRO,SEX,Nov-20,997.99
maavah_outside,10,2,GRO,SEX,Nov-20,997.99
maavah_outside,10,2,GRO,SEX,Nov-20,997.99
maavah_outside,10,2,GRO,SEX,Nov-20,997.99
maavah_outside,10,2,GRO,SEX,Nov-20,997.99
maavah_outside,10,2,GRO,SEX,Nov-20,997.99
maavah_outside,10,2,GRO,ARG,Nov-20,59
maavah_outside,10,2,GRO,ARG,Nov-20,59
maavah_outside,10,2,GRO,ARG,21-30,277
maavah_outside,10,2,BUT,CIT,NA,NA
maavah_outside,10,2,BUT,CIT,NA,NA
maavah_outside,10,2,BUT,CIT,NA,NA
maavah_outside,10,2,BUT,CIT,NA,NA
maavah_outside,10,2,BUT,KLE,NA,NA
maavah_outside,10,2,BUT,KLE,NA,NA
maavah_outside,10,2,BUT,KLE,NA,NA
maavah_outside,10,2,BUT,GUT,NA,NA
maavah_outside,10,2,BUT,GUT,NA,NA
maavah_outside,10,2,BUT,GUT,NA,NA
maavah_outside,10,2,BUT,GUT,NA,NA
maavah_outside,10,2,BUT,LN,NA,NA
maavah_outside,10,1,PAR,STEEPHEAD,Nov-20,82.74
maavah_outside,10,1,PAR,STEEPHEAD,31-40,1163.59
maavah_outside,10,1,PAR,STEEPHEAD,31-40,1163.59
maavah_outside,10,1,PAR,STEEPHEAD,41-50,2568.21
maavah_outside,10,1,PAR,STEEPHEAD,41-50,2568.21
maavah_outside,10,1,PAR,STEEPHEAD,41-50,2568.21
maavah_outside,10,1,PAR,STEEPHEAD,41-50,2568.21
maavah_outside,10,1,PAR,STEEPHEAD,41-50,2568.21
maavah_outside,10,1,PAR,SORDID,44837,3.03
maavah_outside,10,1,PAR,SORDID,44837,3.03
maavah_outside,10,1,PAR,SORDID,Nov-20,91.02
maavah_outside,10,1,PAR,SORDID,Nov-20,91.02
maavah_outside,10,1,PAR,3 COLOUR,21-30,467.63
maavah_outside,10,1,PAR,3 COLOUR,21-30,467.63
maavah_outside,10,1,TRIG,IND,NA,NA
maavah_outside,10,1,TRIG,IND,NA,NA
maavah_outside,10,1,TRIG,IND,NA,NA
maavah_outside,10,1,TRIG,SUFB,NA,NA
maavah_outside,10,1,TRIG,SUFB,NA,NA
maavah_outside,10,1,TRIG,SUFB,NA,NA
maavah_outside,10,1,TRIG,SUFC,NA,NA
maavah_outside,10,2,RAB,STR,Nov-20,54.42
maavah_outside,10,2,RAB,STR,Nov-20,54.42
maavah_outside,10,2,RAB,2 COLOUR,31-40,701.06
maavah_outside,10,2,RAB,STEEPHEAD,31-40,1163.59
maavah_outside,10,2,RAB,STEEPHEAD,31-40,1163.59
maavah_outside,10,2,RAB,STEEPHEAD,41-50,2568.21
maavah_outside,10,2,RAB,SORDID,44837,3.03
maavah_outside,10,2,TRIG,STR,NA,NA
maavah_outside,10,2,TRIG,IND,NA,NA
maavah_outside,10,2,TRIG,IND,NA,NA
maavah_outside,10,2,TRIG,IND,NA,NA
maavah_outside,10,2,TRIG,IND,NA,NA
maavah_outside,10,2,TRIG,IND,NA,NA
maavah_outside,10,2,TRIG,IND,NA,NA
maavah_outside,10,2,TRIG,SUFB,NA,NA
maavah_outside,10,2,TRIG,SUFB,NA,NA
maavah_outside,10,2,TRIG,SUFB,NA,NA
maavah_outside,15,1,PAR,STEEPHEAD,31-40,1163.59
maavah_outside,15,1,PAR,STEEPHEAD,31-40,1163.59
maavah_outside,15,1,PAR,SORDID,44837,3.03
maavah_outside,15,1,PAR,SORDID,31-40,1178.25
maavah_outside,15,1,PAR,SORDID,31-40,1178.25
maavah_outside,15,1,TRIG,IND,NA,NA
maavah_outside,15,1,TRIG,IND,NA,NA
maavah_outside,15,1,TRIG,IND,NA,NA
maavah_outside,15,1,T&J,MEL,31-40,1163.59
maavah_outside,15,2,PAR,STEEPHEAD,31-40,1163.59
maavah_outside,15,2,PAR,STEEPHEAD,31-40,1163.59
maavah_outside,15,2,PAR,STEEPHEAD,31-40,1163.59
maavah_outside,15,2,PAR,STEEPHEAD,31-40,1163.59
maavah_outside,15,2,PAR,STEEPHEAD,31-40,1163.59
maavah_outside,15,2,PAR,STEEPHEAD,31-40,1163.59
maavah_outside,15,2,PAR,STEEPHEAD,31-40,1163.59
maavah_outside,15,2,PAR,SORDID,44837,3.03
maavah_outside,15,2,PAR,SORDID,44837,3.03
maavah_outside,15,2,PAR,SORDID,44837,3.03
maavah_outside,15,2,PAR,SORDID,44837,3.03
maavah_outside,15,2,PAR,SORDID,44837,3.03
maavah_outside,15,2,PAR,SORDID,44837,3.03
maavah_outside,15,2,PAR,SORDID,44837,3.03
maavah_outside,15,2,PAR,SORDID,44837,3.03
maavah_outside,15,2,PAR,SORDID,Nov-20,91.02
maavah_outside,15,2,PAR,SORDID,21-30,423.88
maavah_outside,15,2,PAR,SORDID,21-30,423.88
maavah_outside,15,2,PAR,GFACE,31-40,1163.6
maavah_outside,15,2,PAR,GFACE,31-40,1163.6
maavah_outside,15,2,PAR,GFACE,31-40,1163.6
maavah_outside,15,2,PAR,GFACE,31-40,1163.6
maavah_outside,15,2,TRIG,STR,NA,NA
maavah_outside,15,2,TRIG,STR,NA,NA
maavah_outside,15,2,TRIG,STR,NA,NA
maavah_outside,15,2,TRIG,IND,NA,NA
maavah_outside,15,2,TRIG,IND,NA,NA
maavah_outside,15,2,TRIG,IND,NA,NA
maavah_outside,15,2,TRIG,IND,NA,NA
maavah_outside,15,2,TRIG,IND,NA,NA
maavah_outside,15,2,TRIG,SUFB,NA,NA
maavah_outside,15,2,TRIG,SUFB,NA,NA
maavah_outside,15,2,TRIG,SUFB,NA,NA
maavah_outside,15,2,TRIG,SUFB,NA,NA
maavah_outside,15,2,TRIG,SUFB,NA,NA
maavah_outside,15,2,TRIG,SUFB,NA,NA
kurethi_outside,10,1,GRO,ARE,44837,2
kurethi_outside,10,1,GRO,SEX,Nov-20,997.99
kurethi_outside,10,1,GRO,SEX,Nov-20,997.99
kurethi_outside,10,1,GRO,SEX,Nov-20,997.99
kurethi_outside,10,1,GRO,SEX,Nov-20,997.99
kurethi_outside,10,1,GRO,SEX,Nov-20,997.99
kurethi_outside,10,1,GRO,ARG,Nov-20,59
kurethi_outside,10,1,GRO,ARG,Nov-20,59
kurethi_outside,10,1,GRO,ARG,Nov-20,59
kurethi_outside,10,1,GRO,ARG,Nov-20,59
kurethi_outside,10,1,BUT,AUR,NA,NA
kurethi_outside,10,1,BUT,XAN,NA,NA
kurethi_outside,10,1,BUT,CIT,NA,NA
kurethi_outside,10,1,BUT,CIT,NA,NA
kurethi_outside,10,1,BUT,CIT,NA,NA
kurethi_outside,10,1,BUT,CIT,NA,NA
kurethi_outside,10,1,BUT,CIT,NA,NA
kurethi_outside,10,1,BUT,CIT,NA,NA
