Surveyors Name,Site,Site.name,Reef.type,Depth,Replicate No.,Family,Species,Size,Biomass
SH,IM,Isdhoo muli,outside,15,1,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,1,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,1,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,1,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,1,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,1,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,1,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,1,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,1,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,1,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,1,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,1,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,1,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,1,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,1,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,1,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,1,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,1,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,1,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,1,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,1,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,1,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,1,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,1,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,1,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,1,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,1,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,1,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,1,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,1,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,1,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,1,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,1,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,1,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,1,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,1,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,1,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,1,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,1,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,1,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,1,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,1,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,1,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,1,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,1,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,1,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,1,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,1,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,1,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,1,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,1,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,1,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,1,TRIG,SUFF,NA,NA
SH,IM,Isdhoo muli,outside,15,1,TRIG,SUFB,NA,NA
SH,IM,Isdhoo muli,outside,15,1,TRIG,SUFB,NA,NA
SH,IM,Isdhoo muli,outside,15,1,TRIG,SUFB,NA,NA
SH,IM,Isdhoo muli,outside,15,1,TRIG,SUFB,NA,NA
SH,IM,Isdhoo muli,outside,15,1,TRIG,SUFB,NA,NA
SH,IM,Isdhoo muli,outside,15,1,TRIG,SUFB,NA,NA
SH,IM,Isdhoo muli,outside,15,1,TRIG,SUFB,NA,NA
SH,IM,Isdhoo muli,outside,15,1,TRIG,SUFB,NA,NA
SH,IM,Isdhoo muli,outside,15,1,TRIG,SUFC,NA,NA
SH,IM,Isdhoo muli,outside,15,1,TRIG,SUFC,NA,NA
SH,IM,Isdhoo muli,outside,15,1,T&J,MEL,31-40,902
SH,IM,Isdhoo muli,outside,15,1,T&J,MEL,31-40,902
SH,IM,Isdhoo muli,outside,15,1,T&J,MEL,31-40,902
SH,IM,Isdhoo muli,outside,15,1,T&J,MEL,31-40,902
SH,IM,Isdhoo muli,outside,15,1,T&J,LUG,31-40,795
SH,IM,Isdhoo muli,outside,15,1,T&J,LUG,31-40,795
SH,IM,Isdhoo muli,outside,15,1,T&J,LUG,31-40,795
SH,IM,Isdhoo muli,outside,15,1,T&J,SPEC,31-40,730.138703
SH,IM,Isdhoo muli,outside,15,2,RAB,STR,Nov-20,54.4164254
SH,IM,Isdhoo muli,outside,15,2,RAB,STR,Nov-20,54.4164254
SH,IM,Isdhoo muli,outside,15,2,PAR,2 COLOUR,21-30,259.830146
SH,IM,Isdhoo muli,outside,15,2,PAR,SORDID,03-Oct,3.70470881
SH,IM,Isdhoo muli,outside,15,2,PAR,SORDID,03-Oct,3.70470881
SH,IM,Isdhoo muli,outside,15,2,PAR,SORDID,03-Oct,3.70470881
SH,IM,Isdhoo muli,outside,15,2,PAR,DUSKY,03-Oct,4.02489453
SH,IM,Isdhoo muli,outside,15,2,PAR,DUSKY,03-Oct,4.02489453
SH,IM,Isdhoo muli,outside,15,2,PAR,DUSKY,03-Oct,4.02489453
SH,IM,Isdhoo muli,outside,15,2,PAR,DUSKY,Nov-20,99.9213819
SH,IM,Isdhoo muli,outside,15,2,PAR,3 COLOUR,Nov-20,99.9213819
SH,IM,Isdhoo muli,outside,15,2,TRIG,STR,NA,NA
SH,IM,Isdhoo muli,outside,15,2,TRIG,STR,NA,NA
SH,IM,Isdhoo muli,outside,15,2,TRIG,STR,NA,NA
SH,IM,Isdhoo muli,outside,15,2,TRIG,STR,NA,NA
SH,IM,Isdhoo muli,outside,15,2,TRIG,STR,NA,NA
SH,IM,Isdhoo muli,outside,15,2,TRIG,STR,NA,NA
SH,IM,Isdhoo muli,outside,15,2,TRIG,STR,NA,NA
SH,IM,Isdhoo muli,outside,15,2,TRIG,STR,NA,NA
SH,IM,Isdhoo muli,outside,15,2,TRIG,STR,NA,NA
SH,IM,Isdhoo muli,outside,15,2,TRIG,STR,NA,NA
SH,IM,Isdhoo muli,outside,15,2,TRIG,IND,NA,NA
SH,IM,Isdhoo muli,outside,15,2,TRIG,IND,NA,NA
SH,IM,Isdhoo muli,outside,15,2,TRIG,IND,NA,NA
SH,IM,Isdhoo muli,outside,15,2,TRIG,IND,NA,NA
SH,IM,Isdhoo muli,outside,15,2,TRIG,IND,NA,NA
SH,IM,Isdhoo muli,outside,15,2,TRIG,IND,NA,NA
SH,IM,Isdhoo muli,outside,15,2,TRIG,IND,NA,NA
SH,IM,Isdhoo muli,outside,15,2,TRIG,IND,NA,NA
SH,IM,Isdhoo muli,outside,15,2,TRIG,IND,NA,NA
SH,IM,Isdhoo muli,outside,15,2,TRIG,IND,NA,NA
SH,IM,Isdhoo muli,outside,15,2,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,2,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,2,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,2,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,2,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,2,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,2,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,2,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,2,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,2,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,2,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,2,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,2,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,2,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,2,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,2,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,2,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,2,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,2,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,2,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,2,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,2,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,2,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,2,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,2,TRIG,REDT,NA,NA
SH,IM,Isdhoo muli,outside,15,2,TRIG,SUFF,NA,NA
SH,IM,Isdhoo muli,outside,15,2,TRIG,SUFB,NA,NA
SH,IM,Isdhoo muli,outside,15,2,TRIG,SUFB,NA,NA
SH,IM,Isdhoo muli,outside,15,2,TRIG,SUFB,NA,NA
SH,IM,Isdhoo muli,outside,15,2,T&J,MEL,31-40,902
SH,IM,Isdhoo muli,outside,15,2,T&J,MEL,31-40,902
SH,IM,Isdhoo muli,outside,15,2,T&J,MEL,31-40,902
SH,IM,Isdhoo muli,outside,15,2,T&J,MEL,31-40,902
SH,IM,Isdhoo muli,outside,15,2,T&J,MEL,31-40,902
SH,IM,Isdhoo muli,outside,15,2,T&J,MEL,31-40,902
SH,IM,Isdhoo muli,outside,15,2,T&J,MEL,31-40,902
SH,IM,Isdhoo muli,outside,15,2,T&J,MEL,31-40,902
SH,IM,Isdhoo muli,outside,15,2,T&J,MEL,31-40,902
SH,IM,Isdhoo muli,outside,15,2,T&J,MEL,31-40,902
SH,IM,Isdhoo muli,outside,15,2,T&J,MEL,31-40,902
SH,IM,Isdhoo muli,outside,15,2,T&J,MEL,31-40,902
SH,IM,Isdhoo muli,outside,15,2,T&J,MEL,31-40,902
SH,IM,Isdhoo muli,outside,15,2,T&J,MEL,31-40,902
SH,IM,Isdhoo muli,outside,15,2,T&J,MEL,31-40,902
SH,IM,Isdhoo muli,outside,15,2,T&J,MEL,31-40,902
SH,IM,Isdhoo muli,outside,15,2,T&J,MEL,31-40,902
SH,IM,Isdhoo muli,outside,15,2,T&J,MEL,31-40,902
SH,IM,Isdhoo muli,outside,15,2,T&J,MEL,31-40,902
SH,IM,Isdhoo muli,outside,15,2,T&J,MEL,41-50,1852
SH,IM,Isdhoo muli,outside,15,2,T&J,MEL,41-50,1852
AS,VA,Vadinolhu kandu,channel,15,1,GRO,MIN,21-30,257
AS,VA,Vadinolhu kandu,channel,15,1,GRO,BOE,03-Oct,3.14778194
AS,VA,Vadinolhu kandu,channel,15,1,GRO,BOE,03-Oct,3.14778194
AS,VA,Vadinolhu kandu,channel,15,1,GRO,BOE,Nov-20,71.1887481
AS,VA,Vadinolhu kandu,channel,15,1,GRO,BOE,Nov-20,71.1887481
AS,VA,Vadinolhu kandu,channel,15,1,GRO,ROG,Nov-20,64
AS,VA,Vadinolhu kandu,channel,15,1,GRO,ROG,Nov-20,64
AS,VA,Vadinolhu kandu,channel,15,1,GRO,ROG,21-30,296
AS,VA,Vadinolhu kandu,channel,15,1,GRO,ROG,31-40,821
AS,VA,Vadinolhu kandu,channel,15,1,GRO,ARG,Nov-20,59
AS,VA,Vadinolhu kandu,channel,15,1,GRO,ARG,21-30,277
AS,VA,Vadinolhu kandu,channel,15,1,BUT,KLE,NA,NA
AS,VA,Vadinolhu kandu,channel,15,1,BUT,KLE,NA,NA
AS,VA,Vadinolhu kandu,channel,15,1,BUT,GUT,NA,NA
AS,VA,Vadinolhu kandu,channel,15,1,BUT,GUT,NA,NA
AS,VA,Vadinolhu kandu,channel,15,1,BUT,GUT,NA,NA
AS,VA,Vadinolhu kandu,channel,15,1,BUT,GUT,NA,NA
AS,VA,Vadinolhu kandu,channel,15,2,EMP,MONO,Nov-20,89
AS,VA,Vadinolhu kandu,channel,15,2,EMP,MONO,Nov-20,89
AS,VA,Vadinolhu kandu,channel,15,2,EMP,MONO,21-30,89
AS,VA,Vadinolhu kandu,channel,15,2,GRO,BOE,Nov-20,71.1887481
AS,VA,Vadinolhu kandu,channel,15,2,GRO,BOE,Nov-20,71.1887481
AS,VA,Vadinolhu kandu,channel,15,2,GRO,BOE,Nov-20,71.1887481
AS,VA,Vadinolhu kandu,channel,15,2,GRO,BOE,21-30,318.5656075
AS,VA,Vadinolhu kandu,channel,15,2,GRO,ROG,Nov-20,64
AS,VA,Vadinolhu kandu,channel,15,2,BUT,KLE,NA,NA
AS,VA,Vadinolhu kandu,channel,15,2,BUT,KLE,NA,NA
AS,VA,Vadinolhu kandu,channel,15,2,BUT,GUT,NA,NA
AS,VA,Vadinolhu kandu,channel,15,2,BUT,GUT,NA,NA
AS,VA,Vadinolhu kandu,channel,15,2,BUT,GUT,NA,NA
AS,VA,Vadinolhu kandu,channel,15,2,BUT,GUT,NA,NA
AS,VA,Vadinolhu kandu,channel,15,2,BUT,GUT,NA,NA
AS,VA,Vadinolhu kandu,channel,15,2,BUT,GUT,NA,NA
AS,VA,Vadinolhu kandu,channel,15,2,BUT,COL,NA,NA
AS,VA,Vadinolhu kandu,channel,15,2,BUT,COL,NA,NA
AS,VA,Vadinolhu kandu,channel,15,2,BUT,LUN,NA,NA
AS,VA,Vadinolhu kandu,channel,15,2,BUT,MEY,NA,NA
SH,VA,Vadinolhu kandu,channel,15,1,RAB,SCH,Nov-20,70.01620663
SH,VA,Vadinolhu kandu,channel,15,1,RAB,SCH,Nov-20,70.0162066
SH,VA,Vadinolhu kandu,channel,15,1,RAB,SCH,Nov-20,70.01620657
SH,VA,Vadinolhu kandu,channel,15,1,RAB,SCH,Nov-20,70.01620654
SH,VA,Vadinolhu kandu,channel,15,1,RAB,SCH,Nov-20,70.01620651
SH,VA,Vadinolhu kandu,channel,15,1,RAB,SCH,Nov-20,70.01620648
SH,VA,Vadinolhu kandu,channel,15,1,RAB,SCH,Nov-20,70.01620645
SH,VA,Vadinolhu kandu,channel,15,1,PAR,2 COLOUR,03-Oct,2.60709625
SH,VA,Vadinolhu kandu,channel,15,1,PAR,2 COLOUR,03-Oct,2.60709625
SH,VA,Vadinolhu kandu,channel,15,1,PAR,2 COLOUR,Nov-20,58.3531213
SH,VA,Vadinolhu kandu,channel,15,1,PAR,2 COLOUR,Nov-20,58.3531213
SH,VA,Vadinolhu kandu,channel,15,1,PAR,2 COLOUR,21-30,259.830146
SH,VA,Vadinolhu kandu,channel,15,1,PAR,SORDID,Nov-20,91.02450264
SH,VA,Vadinolhu kandu,channel,15,1,PAR,SORDID,Nov-20,91.0245026
SH,VA,Vadinolhu kandu,channel,15,1,PAR,SORDID,Nov-20,91.0245026
SH,VA,Vadinolhu kandu,channel,15,1,PAR,SORDID,Nov-20,91.0245026
SH,VA,Vadinolhu kandu,channel,15,1,PAR,L-NOSE,Nov-20,58.1962817
SH,VA,Vadinolhu kandu,channel,15,1,PAR,L-NOSE,Nov-20,58.1962817
SH,VA,Vadinolhu kandu,channel,15,1,TRIG,STR,NA,NA
SH,VA,Vadinolhu kandu,channel,15,1,TRIG,IND,NA,NA
SH,VA,Vadinolhu kandu,channel,15,1,TRIG,IND,NA,NA
SH,VA,Vadinolhu kandu,channel,15,1,TRIG,IND,NA,NA
SH,VA,Vadinolhu kandu,channel,15,1,TRIG,IND,NA,NA
SH,VA,Vadinolhu kandu,channel,15,1,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,1,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,1,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,1,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,1,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,1,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,1,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,1,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,1,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,1,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,1,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,1,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,1,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,1,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,1,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,1,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,1,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,1,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,1,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,1,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,1,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,1,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,1,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,1,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,1,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,1,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,1,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,1,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,1,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,1,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,1,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,1,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,1,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,1,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,1,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,1,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,1,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,1,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,1,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,1,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,1,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,1,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,1,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,1,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,1,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,1,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,1,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,1,TRIG,SUFB,NA,NA
SH,VA,Vadinolhu kandu,channel,15,1,TRIG,SUFB,NA,NA
SH,VA,Vadinolhu kandu,channel,15,1,TRIG,SUFB,NA,NA
SH,VA,Vadinolhu kandu,channel,15,1,TRIG,SUFB,NA,NA
SH,VA,Vadinolhu kandu,channel,15,1,TRIG,SUFB,NA,NA
SH,VA,Vadinolhu kandu,channel,15,1,TRIG,SUFB,NA,NA
SH,VA,Vadinolhu kandu,channel,15,2,PAR,2 COLOUR,Nov-20,58.3531213
SH,VA,Vadinolhu kandu,channel,15,2,PAR,2 COLOUR,Nov-20,58.3531213
SH,VA,Vadinolhu kandu,channel,15,2,PAR,2 COLOUR,Nov-20,58.3531213
SH,VA,Vadinolhu kandu,channel,15,2,PAR,2 COLOUR,Nov-20,58.3531213
SH,VA,Vadinolhu kandu,channel,15,2,PAR,2 COLOUR,Nov-20,58.3531213
SH,VA,Vadinolhu kandu,channel,15,2,PAR,2 COLOUR,Nov-20,58.3531213
SH,VA,Vadinolhu kandu,channel,15,2,PAR,2 COLOUR,Nov-20,58.3531213
SH,VA,Vadinolhu kandu,channel,15,2,PAR,2 COLOUR,Nov-20,58.3531213
SH,VA,Vadinolhu kandu,channel,15,2,PAR,3 COLOUR,21-30,467.632543
SH,VA,Vadinolhu kandu,channel,15,2,PAR,SORDID,Nov-20,91.0245026
SH,VA,Vadinolhu kandu,channel,15,2,PAR,3 COLOUR,Nov-20,99.9213819
SH,VA,Vadinolhu kandu,channel,15,2,PAR,3 COLOUR,Nov-20,99.9213819
SH,VA,Vadinolhu kandu,channel,15,2,PAR,BLUEBAR,21-30,423.879609
SH,VA,Vadinolhu kandu,channel,15,2,TRIG,STR,NA,NA
SH,VA,Vadinolhu kandu,channel,15,2,TRIG,STR,NA,NA
SH,VA,Vadinolhu kandu,channel,15,2,TRIG,STR,NA,NA
SH,VA,Vadinolhu kandu,channel,15,2,TRIG,IND,NA,NA
SH,VA,Vadinolhu kandu,channel,15,2,TRIG,IND,NA,NA
SH,VA,Vadinolhu kandu,channel,15,2,TRIG,IND,NA,NA
SH,VA,Vadinolhu kandu,channel,15,2,TRIG,IND,NA,NA
SH,VA,Vadinolhu kandu,channel,15,2,TRIG,IND,NA,NA
SH,VA,Vadinolhu kandu,channel,15,2,TRIG,IND,NA,NA
SH,VA,Vadinolhu kandu,channel,15,2,TRIG,IND,NA,NA
SH,VA,Vadinolhu kandu,channel,15,2,TRIG,IND,NA,NA
SH,VA,Vadinolhu kandu,channel,15,2,TRIG,IND,NA,NA
SH,VA,Vadinolhu kandu,channel,15,2,TRIG,IND,NA,NA
SH,VA,Vadinolhu kandu,channel,15,2,TRIG,IND,NA,NA
SH,VA,Vadinolhu kandu,channel,15,2,TRIG,IND,NA,NA
SH,VA,Vadinolhu kandu,channel,15,2,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,2,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,2,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,2,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,2,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,2,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,2,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,2,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,2,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,2,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,2,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,2,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,2,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,2,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,2,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,2,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,2,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,2,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,2,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,2,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,2,TRIG,REDT,NA,NA
SH,VA,Vadinolhu kandu,channel,15,2,TRIG,SUFF,NA,NA
SH,VA,Vadinolhu kandu,channel,15,2,TRIG,SUFB,NA,NA
SH,VA,Vadinolhu kandu,channel,15,2,TRIG,SUFB,NA,NA
SH,VA,Vadinolhu kandu,channel,15,2,T&J,MACA,Nov-20,47.5511238
AS,VA,Vadinolhu kandu,channel,10,1,SNAP,RED,21-30,308
AS,VA,Vadinolhu kandu,channel,10,1,SNAP,RED,21-30,308
AS,VA,Vadinolhu kandu,channel,10,1,SNAP,RED,31-40,850
AS,VA,Vadinolhu kandu,channel,10,1,GRO,MIN,Nov-20,55
AS,VA,Vadinolhu kandu,channel,10,1,GRO,BOE,03-Oct,3.14778194
AS,VA,Vadinolhu kandu,channel,10,1,GRO,BOE,03-Oct,3.14778194
AS,VA,Vadinolhu kandu,channel,10,1,GRO,BOE,03-Oct,3.14778194
AS,VA,Vadinolhu kandu,channel,10,1,GRO,BOE,03-Oct,3.14778194
AS,VA,Vadinolhu kandu,channel,10,1,GRO,BOE,03-Oct,3.14778194
AS,VA,Vadinolhu kandu,channel,10,1,GRO,BOE,Nov-20,71.1887481
AS,VA,Vadinolhu kandu,channel,10,1,GRO,BOE,Nov-20,71.1887481
AS,VA,Vadinolhu kandu,channel,10,1,GRO,ARG,21-30,277
AS,VA,Vadinolhu kandu,channel,10,1,BUT,XAN,NA,NA
AS,VA,Vadinolhu kandu,channel,10,1,BUT,KLE,NA,NA
AS,VA,Vadinolhu kandu,channel,10,1,BUT,KLE,NA,NA
AS,VA,Vadinolhu kandu,channel,10,1,BUT,KLE,NA,NA
AS,VA,Vadinolhu kandu,channel,10,1,BUT,KLE,NA,NA
AS,VA,Vadinolhu kandu,channel,10,1,BUT,GUT,NA,NA
AS,VA,Vadinolhu kandu,channel,10,1,BUT,GUT,NA,NA
AS,VA,Vadinolhu kandu,channel,10,1,BUT,GUT,NA,NA
AS,VA,Vadinolhu kandu,channel,10,1,BUT,GUT,NA,NA
AS,VA,Vadinolhu kandu,channel,10,1,BUT,COL,NA,NA
AS,VA,Vadinolhu kandu,channel,10,1,BUT,COL,NA,NA
AS,VA,Vadinolhu kandu,channel,10,1,BUT,COL,NA,NA
AS,VA,Vadinolhu kandu,channel,10,1,BUT,COL,NA,NA
SH,VA,Vadinolhu kandu,channel,10,1,RAB,STR,Nov-20,54.41642539
SH,VA,Vadinolhu kandu,channel,10,1,RAB,STR,Nov-20,54.4164254
SH,VA,Vadinolhu kandu,channel,10,1,PAR,2 COLOUR,Nov-20,58.35312125
SH,VA,Vadinolhu kandu,channel,10,1,PAR,2 COLOUR,Nov-20,58.3531213
SH,VA,Vadinolhu kandu,channel,10,1,PAR,SORDID,03-Oct,3.70470881
SH,VA,Vadinolhu kandu,channel,10,1,PAR,SORDID,03-Oct,3.70470881
SH,VA,Vadinolhu kandu,channel,10,1,PAR,SORDID,03-Oct,3.70470881
SH,VA,Vadinolhu kandu,channel,10,1,PAR,SORDID,03-Oct,3.70470881
SH,VA,Vadinolhu kandu,channel,10,1,PAR,SORDID,03-Oct,3.70470881
SH,VA,Vadinolhu kandu,channel,10,1,PAR,SORDID,03-Oct,3.70470881
SH,VA,Vadinolhu kandu,channel,10,1,PAR,SORDID,03-Oct,3.70470881
SH,VA,Vadinolhu kandu,channel,10,1,PAR,SORDID,Nov-20,91.0245026
SH,VA,Vadinolhu kandu,channel,10,1,PAR,SORDID,21-30,423.879609
