site,gps_coordi0tes,date,start_time,end_time,depth,replicate_no,family,species,size,,,,,,,,,,,,,,,,
olhuveli_island,"1°49'14.1""N 73°24'06.6""E",17/11/2021,10:00,10:13,5,1,GC,MAX,3,,,,,,,,,,,,,,,,
olhuveli_island,"1°49'14.1""N 73°24'06.6""E",17/11/2021,10:00,10:13,5,1,GC,SQ,5,,,,,,,,,,,,,,,,
olhuveli_island,"1°49'14.1""N 73°24'06.6""E",17/11/2021,10:00,10:13,5,1,GC,SQ,10,,,,,,,,,,,,,,,,
olhuveli_island,"1°49'14.1""N 73°24'06.6""E",17/11/2021,10:00,10:13,5,1,GC,MAX,5,,,,,,,,,,,,,,,,
olhuveli_island,"1°49'14.1""N 73°24'06.6""E",17/11/2021,10:00,10:13,5,1,GC,SQ,8,,,,,,,,,,,,,,,,
olhuveli_island,"1°49'14.1""N 73°24'06.6""E",17/11/2021,10:00,10:13,5,1,COT,COT,0,,,,,,,,,,,,,,,,
olhuveli_island,"1°49'14.1""N 73°24'06.6""E",17/11/2021,10:14,10:25,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
olhuveli_island,"1°49'14.1""N 73°24'06.6""E",17/11/2021,10:14,10:25,5,2,GC,MAX,5,,,,,,,,,,,,,,,,
olhuveli_island,"1°49'14.1""N 73°24'06.6""E",17/11/2021,10:14,10:25,5,2,GC,MAX,13,,,,,,,,,,,,,,,,
olhuveli_island,"1°49'14.1""N 73°24'06.6""E",17/11/2021,10:14,10:25,5,2,GC,SQ,20,,,,,,,,,,,,,,,,
olhuveli_island,"1°49'14.1""N 73°24'06.6""E",17/11/2021,10:14,10:25,5,2,GC,SQ,5,,,,,,,,,,,,,,,,
olhuveli_island,"1°49'14.1""N 73°24'06.6""E",17/11/2021,10:14,10:25,5,2,GC,SQ,20,,,,,,,,,,,,,,,,
olhuveli_island,"1°49'14.1""N 73°24'06.6""E",17/11/2021,10:14,10:25,5,2,GC,SQ,25,,,,,,,,,,,,,,,,
olhuveli_island,"1°49'14.1""N 73°24'06.6""E",17/11/2021,10:14,10:25,5,2,GC,SQ,20,,,,,,,,,,,,,,,,
olhuveli_island,"1°49'14.1""N 73°24'06.6""E",17/11/2021,10:14,10:25,5,2,GC,SQ,3,,,,,,,,,,,,,,,,
olhuveli_island,"1°49'14.1""N 73°24'06.6""E",17/11/2021,10:14,10:25,5,2,GC,SQ,5,,,,,,,,,,,,,,,,
olhuveli_island,"1°49'14.1""N 73°24'06.6""E",17/11/2021,10:14,10:25,5,2,GC,SQ,4,,,,,,,,,,,,,,,,
olhuveli_island,"1°49'14.1""N 73°24'06.6""E",17/11/2021,10:14,10:25,5,2,GC,SQ,13,,,,,,,,,,,,,,,,
olhuveli_island,"1°49'14.1""N 73°24'06.6""E",17/11/2021,10:14,10:25,5,2,GC,SQ,5,,,,,,,,,,,,,,,,
olhuveli_island,"1°49'14.1""N 73°24'06.6""E",17/11/2021,10:14,10:25,5,2,GC,SQ,7,,,,,,,,,,,,,,,,
olhuveli_island,"1°49'14.1""N 73°24'06.6""E",17/11/2021,10:14,10:25,5,2,GC,SQ,8,,,,,,,,,,,,,,,,
olhuveli_island,"1°49'14.1""N 73°24'06.6""E",17/11/2021,10:14,10:25,5,2,GC,SQ,3,,,,,,,,,,,,,,,,
olhuveli_island,"1°49'14.1""N 73°24'06.6""E",17/11/2021,10:14,10:25,5,2,GC,SQ,5,,,,,,,,,,,,,,,,
olhuveli_island,"1°49'14.1""N 73°24'06.6""E",17/11/2021,10:14,10:25,5,2,GC,SQ,10,,,,,,,,,,,,,,,,
olhuveli_island,"1°49'14.1""N 73°24'06.6""E",17/11/2021,10:14,10:25,5,2,GC,SQ,4,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:14,15:25,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:14,15:25,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:14,15:25,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:14,15:25,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:14,15:25,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:14,15:25,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:14,15:25,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:14,15:25,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:14,15:25,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:14,15:25,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:14,15:25,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:14,15:25,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:14,15:25,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:14,15:25,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:14,15:25,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:14,15:25,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:14,15:25,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:14,15:25,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:14,15:25,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:14,15:25,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:14,15:25,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:14,15:25,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:14,15:25,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:14,15:25,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:14,15:25,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:14,15:25,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:14,15:25,10,1,SEA,GREEN,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:14,15:25,10,1,GC,CROC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:31,15:41,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:31,15:41,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:31,15:41,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:31,15:41,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:31,15:41,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:31,15:41,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:31,15:41,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:31,15:41,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:31,15:41,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:31,15:41,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:31,15:41,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:31,15:41,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:31,15:41,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:31,15:41,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:31,15:41,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:31,15:41,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:31,15:41,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:31,15:41,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:31,15:41,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:31,15:41,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:31,15:41,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:31,15:41,10,2,GC,CROC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:14,15:25,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:14,15:25,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:14,15:25,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:14,15:25,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:14,15:25,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:14,15:25,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:14,15:25,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:14,15:25,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:14,15:25,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:14,15:25,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:14,15:25,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:14,15:25,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:14,15:25,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:14,15:25,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:14,15:25,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:14,15:25,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:14,15:25,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:14,15:25,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:14,15:25,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:14,15:25,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:14,15:25,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:14,15:25,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:14,15:25,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:14,15:25,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:14,15:25,10,1,SEA,FLOWER,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:31,15:41,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:31,15:41,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:31,15:41,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:31,15:41,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:31,15:41,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:31,15:41,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:31,15:41,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:31,15:41,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:31,15:41,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:31,15:41,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:31,15:41,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:31,15:41,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:31,15:41,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:31,15:41,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:31,15:41,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:31,15:41,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:31,15:41,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:31,15:41,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367478,19/11/2021,15:31,15:41,10,2,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367479,18/01/2022,08:50,09:00,15,1,CS,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367479,18/01/2022,08:50,09:00,15,1,SC,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367479,18/01/2022,08:50,09:00,15,1,SC,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367479,18/01/2022,09:01,09:18,15,2,SC,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367479,18/01/2022,08:47,09:01,15,1,LOB,SPINY,0,,,,,,,,,,,,,,,,
gaadhoo_corner,1.8164561 73.4367479,18/01/2022,08:47,09:01,15,1,SC,BLACK,0,,,,,,,,,,,,,,,,
gaadhoo_outside,"1°48'45.3""N 73°27'15.3""E",18/11/2021,09:40,09:50,10,1,SEA,PINC,0,,,,,,,,,,,,,,,,
gaadhoo_outside,"1°48'45.3""N 73°27'15.3""E",18/11/2021,11:13,11:14,15,1,GC,SQ,0,,,,,,,,,,,,,,,,
hithadhoo_west,"1°46'31.1""N 73°22'30.3""E",22/11/2021,14:43,15:53,15,1,SEA,LOLLY,0,,,,,,,,,,,,,,,,
hithadhoo_west,"1°46'31.1""N 73°22'30.3""E",22/11/2021,15:55,16:08,15,2,SEA,PINC,0,,,,,,,,,,,,,,,,
hithadhoo_west,"1°46'31.1""N 73°22'30.3""E",22/11/2021,14:54,15:06,15,2,GC,SQ,0,,,,,,,,,,,,,,,,
hithadhoo_west,"1°46'31.1""N 73°22'30.3""E",26/11/2021,15:04,15:17,10,2,SEA,LOLLY,0,,,,,,,,,,,,,,,,
hithadhoo_west,"1°46'31.1""N 73°22'30.3""E",26/11/2021,14:50,15:03,10,1,SEA,LOLLY,0,,,,,,,,,,,,,,,,
hithadhoo_west,"1°46'31.1""N 73°22'30.3""E",26/11/2021,15:04,15:17,10,2,GC,MAX,15,,,,,,,,,,,,,,,,
rah_dashu_haa,"1°49'20.2""N 73°22'33.1""E",27/11/2021,15:35,15:52,10,1,COT,COT,0,,,,,,,,,,,,,,,,
rah_dashu_haa,"1°49'20.2""N 73°22'33.1""E",27/11/2021,15:35,15:52,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
rah_dashu_haa,"1°49'20.2""N 73°22'33.1""E",27/11/2021,15:35,15:52,10,1,GC,CROC,15,,,,,,,,,,,,,,,,
rah_dashu_haa,"1°49'20.2""N 73°22'33.1""E",27/11/2021,15:35,15:52,10,1,GC,CROC,17,,,,,,,,,,,,,,,,
rah_dashu_haa,"1°49'20.2""N 73°22'33.1""E",27/11/2021,15:35,15:52,10,1,GC,CROC,14,,,,,,,,,,,,,,,,
rah_dashu_haa,"1°49'20.2""N 73°22'33.1""E",27/11/2021,15:35,15:52,10,1,GC,CROC,6,,,,,,,,,,,,,,,,
rah_dashu_haa,"1°49'20.2""N 73°22'33.1""E",27/11/2021,15:53,16:23,10,2,GC,CROC,13,,,,,,,,,,,,,,,,
rah_dashu_haa,"1°49'20.2""N 73°22'33.1""E",27/11/2021,15:53,16:23,10,2,GC,CROC,19,,,,,,,,,,,,,,,,
rah_dashu_haa,"1°49'20.2""N 73°22'33.1""E",27/11/2021,15:53,16:23,10,2,GC,CROC,20,,,,,,,,,,,,,,,,
rah_dashu_haa,"1°49'20.2""N 73°22'33.1""E",27/11/2021,15:53,16:23,10,2,GC,CROC,5,,,,,,,,,,,,,,,,
rah_dashu_haa,"1°49'20.2""N 73°22'33.1""E",27/11/2021,15:53,16:23,10,2,GC,CROC,14,,,,,,,,,,,,,,,,
rah_dashu_haa,"1°49'20.2""N 73°22'33.1""E",27/11/2021,15:38,15:55,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
rah_dashu_haa,"1°49'20.2""N 73°22'33.1""E",27/11/2021,15:38,15:55,10,1,LOB,PAINTED,10,,,,,,,,,,,,,,,,
rah_dashu_haa,"1°49'20.2""N 73°22'33.1""E",27/11/2021,15:38,15:55,10,1,SEA,PINC,15,,,,,,,,,,,,,,,,
rah_dashu_haa,"1°49'20.2""N 73°22'33.1""E",27/11/2021,15:56,16:21,10,2,SEA,PINC,0,,,,,,,,,,,,,,,,
rah_dashu_haa,"1°49'20.2""N 73°22'33.1""E",27/11/2021,15:56,16:21,10,2,GC,CROC,05-Oct,,,,,,,,,,,,,,,,
rah_dashu_haa,"1°49'20.2""N 73°22'33.1""E",03/06/2022,08:27,08:43,15,1,SEA,PINK,0,,,,,,,,,,,,,,,,
rah_dashu_haa,"1°49'20.2""N 73°22'33.1""E",03/06/2022,08:27,08:43,15,1,SEA,PINK,0,,,,,,,,,,,,,,,,
rah_dashu_haa,"1°49'20.2""N 73°22'33.1""E",03/06/2022,08:27,08:43,15,1,GC,NECK,0,,,,,,,,,,,,,,,,
rah_dashu_haa,"1°49'20.2""N 73°22'33.1""E",03/06/2022,08:27,08:43,15,2,SEA,PINC,0,,,,,,,,,,,,,,,,
rah_dashu_haa,"1°49'20.2""N 73°22'33.1""E",03/06/2022,08:27,08:43,15,2,GC,CROC,0,,,,,,,,,,,,,,,,
rah_dashu_haa,"1°49'20.2""N 73°22'33.1""E",03/06/2022,08:27,08:43,15,2,GC,NECK,0,,,,,,,,,,,,,,,,
rah_dashu_haa,"1°49'20.2""N 73°22'33.1""E",03/06/2022,08:27,08:43,15,2,GC,NECK,0,,,,,,,,,,,,,,,,
rah_dashu_haa,"1°49'20.2""N 73°22'33.1""E",03/06/2022,08:27,08:43,15,1,GC,CROC,0,,,,,,,,,,,,,,,,
rah_dashu_haa,"1°49'20.2""N 73°22'33.1""E",03/06/2022,08:27,08:43,15,1,COT,COT,0,,,,,,,,,,,,,,,,
rah_dashu_haa,"1°49'20.2""N 73°22'33.1""E",03/06/2022,08:27,08:43,15,2,SEA,PINK,0,,,,,,,,,,,,,,,,
rah_dashu_haa,"1°49'20.2""N 73°22'33.1""E",03/06/2022,08:27,08:43,15,2,SEA,PINK,0,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,08:37,08:49,10,1,CS,PINC,0,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,08:37,08:49,10,1,SEA,FLOWER,0,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,08:37,08:49,10,1,GC,SQ,12,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,08:51,09:09,10,2,GC,SQ,15,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,08:51,09:09,10,2,GC,SQ,20,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,08:51,09:09,10,2,GC,SQ,21,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,08:51,09:09,10,2,GC,SQ,35,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,08:51,09:09,10,2,GC,MAX,17,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:04,10:24,5,1,SEA,FLOWER,0,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:04,10:24,5,1,GC,SQ,45,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:04,10:24,5,1,GC,SQ,10,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:04,10:24,5,1,GC,SQ,15,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:04,10:24,5,1,GC,SQ,3,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:04,10:24,5,1,GC,SQ,20,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:04,10:24,5,1,GC,NECK,50,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:04,10:24,5,1,GC,SQ,4,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:04,10:24,5,1,GC,SQ,12,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:04,10:24,5,1,GC,SQ,5,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:04,10:24,5,1,GC,SQ,12,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:04,10:24,5,1,GC,SQ,5,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:04,10:24,5,1,GC,SQ,3,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:25,10:43,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:25,10:43,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:25,10:43,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:25,10:43,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:25,10:43,5,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:25,10:43,5,2,GC,SQ,9,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:25,10:43,5,2,GC,SQ,16,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:25,10:43,5,2,GC,SQ,10,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:25,10:43,5,2,GC,SQ,8,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:25,10:43,5,2,GC,SQ,15,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:25,10:43,5,2,GC,SQ,4,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:25,10:43,5,2,GC,SQ,20,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:25,10:43,5,2,GC,SQ,12,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:25,10:43,5,2,GC,SQ,15,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:25,10:43,5,2,GC,SQ,4,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:25,10:43,5,2,GC,SQ,3,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:25,10:43,5,2,GC,MAX,20,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:25,10:43,5,2,GC,MAX,25,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:25,10:43,5,2,GC,SQ,50,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:25,10:43,5,2,GC,SQ,20,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:25,10:43,5,2,GC,SQ,25,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,08:36,08:50,10,1,SEA,FLOWER,0,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,08:36,08:50,10,1,GC,SQ,18,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,08:36,08:50,10,1,GC,SQ,20,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,08:36,08:50,10,1,GC,MAX,55,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,08:52,09:09,10,2,SEA,FLOWER,0,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,08:52,09:09,10,2,GC,SQ,16,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,08:52,09:09,10,2,GC,SQ,56,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,08:52,09:09,10,2,GC,CROC,10,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,08:52,09:09,10,2,GC,CROC,4,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:05,10:26,5,1,SEA,FLOWER,0,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:05,10:26,5,1,GC,SQ,14,,,,,,,,,,,,,,,,
hassan_haa,,12/02/2021,10:05,10:26,5,1,GC,SQ,15,,,,,,,,,,,,,,,,
